date,close,ma20,ma60,ma120,ret20,ret60,ret120,dd60,dd120,rsi14
2025-02-19,1.0,,,,,,,,,
2025-02-21,1.0003000497817993,,,,,,,,,
2025-02-26,1.0011999607086182,,,,,,,,,
2025-02-27,1.00600004196167,,,,,,,,,
2025-02-28,0.996999979019165,,,,,,,,,
2025-03-03,1.0,,,,,,,,,
2025-03-04,0.996999979019165,,,,,,,,,
2025-03-05,1.0,,,,,,,,,
2025-03-06,1.00600004196167,,,,,,,,,
2025-03-07,1.0089999437332153,,,,,,,,,
2025-03-10,1.0110000371932983,,,,,,,,,
2025-03-11,1.0140000581741333,,,,,,,,,
2025-03-12,1.0130000114440918,,,,,,,,,
2025-03-13,1.0160000324249268,,,,,,,,,
2025-03-14,1.0219999551773071,,,,,,,,,72.91651662092859
2025-03-17,1.0240000486373901,,,,,,,,,73.84293238925827
2025-03-18,1.0240000486373901,,,,,,,,,73.3605786494759
2025-03-19,1.0210000276565552,,,,,,,,,65.95733348213267
2025-03-20,1.0190000534057617,,,,,,,,,77.49995529674024
2025-03-21,1.0169999599456787,1.0098750114440918,,,,,,,,71.79466801973358
2025-03-24,1.0219999551773071,1.0109750092029572,,,0.02199995517730713,,,,,80.48759213223428
2025-03-25,1.024999976158142,1.0122100055217742,,,0.02469251739188727,,,,,80.48759213223428
2025-03-26,1.0240000486373901,1.013350009918213,,,0.022772761509733508,,,,,74.99991721607597
2025-03-27,1.0199999809265137,1.014050006866455,,,0.013916439742432063,,,,,64.86479520331463
2025-03-28,1.0140000581741333,1.0149000108242034,,,0.017051233212354466,,,,,53.65855076846139
2025-03-31,1.0149999856948853,1.0156500101089478,,,0.014999985694885254,,,,,51.281957231412534
2025-04-01,1.0160000324249268,1.0166000127792358,,,0.01905722548204425,,,,,53.846177358813534
2025-04-02,1.0130000114440918,1.0172500133514404,,,0.013000011444091797,,,,,46.15382264118647
2025-04-03,1.0069999694824219,1.017300009727478,,,0.0009939636968623322,,,,,30.76932481958204
2025-04-07,0.921999990940094,1.0129500120878219,,,-0.0862239421651787,,,,,8.196710899487542
2025-04-08,0.968999981880188,1.0108500093221664,,,-0.041543079889204915,,,,,33.72779374680374
2025-04-09,0.9649999737739563,1.0084000051021575,,,-0.04832355186291548,,,,,33.52939753384052
2025-04-10,0.9729999899864197,1.006400004029274,,,-0.03948669398399085,,,,,36.93180451985935
2025-04-11,0.968999981880188,1.004050001502037,,,-0.046259890792091696,,,,,36.516858071273774
2025-04-14,0.9769999980926514,1.0018000036478043,,,-0.04403127109418381,,,,,37.56907223556283
2025-04-15,0.9789999723434448,0.999549999833107,,,-0.04394538491851219,,,,,37.22221743913205
2025-04-16,0.9789999723434448,0.9972999960184097,,,-0.04394538491851219,,,,,37.430147692967516
2025-04-17,0.9789999723434448,0.9951999932527542,,,-0.041136194099338774,,,,,38.285708641517814
2025-04-18,0.9829999804496765,0.9933999896049499,,,-0.03532882342426147,,,,,41.04044191494177
2025-04-21,0.9810000061988831,0.9915999919176102,,,-0.035398186002601695,,,,,40.22989568849669
2025-04-22,0.9810000061988831,0.989549994468689,,,-0.040117368665941844,,,,,39.88438768644106
2025-04-23,0.9819999933242798,0.9873999953269958,,,-0.0419512037405434,,,,,40.93566741863792
2025-04-24,0.9829999804496765,0.9853499919176102,,,-0.040039127187807555,,,,,42.771085418868175
2025-04-25,0.9819999933242798,0.9834499925374984,,,-0.03725489050275932,,,,,86.58538624193247
2025-04-28,0.9829999804496765,0.9818999886512756,,,-0.03057206700784343,,,,,69.44446744009312
2025-04-29,0.9810000061988831,0.9801999896764755,,,-0.03349751721693406,,,,,73.52951488717164
2025-04-30,0.9769999980926514,0.9782499879598617,,,-0.038385859338205375,,,,,56.66669978045558
2025-05-06,0.9829999804496765,0.976749986410141,,,-0.029615035197925077,,,,,71.87507567022868
2025-05-07,0.9879999756813049,0.9757999867200852,,,-0.018867918944309947,,,,,68.9655668530862
2025-05-08,0.9900000095367432,0.9791999876499176,,,0.0737527323913687,,,,,68.96563063933341
2025-05-09,0.9929999709129333,0.9803999871015548,,,0.02476779100261406,,,,,71.87507567022868
2025-05-12,0.9990000128746033,0.9820999890565872,,,0.03523320209810832,,,,,76.31589266751682
2025-05-13,1.003999948501587,0.9836499869823456,,,0.03186018379671296,,,,,76.92313570499566
2025-05-14,1.0089999437332153,0.9856499850749969,,,0.04127963116718947,,,,,83.3333569860397
2025-05-15,1.003999948501587,0.9869999825954437,,,0.02763556853802074,,,,,74.46809050292508
2025-05-16,0.9959999918937683,0.9878499835729599,,,0.017364678274331524,,,,,62.962999756061755
2025-05-19,1.0,0.9888999849557877,,,0.02145048850847986,,,,,64.9123339039359
2025-05-20,1.0010000467300415,0.9899999886751175,,,0.022471986729412086,,,,,66.66673637979713
2025-05-21,1.0110000371932983,0.9913999915122986,,,0.028484290234485066,,,,,71.21218826058097
2025-05-22,1.0089999437332153,0.9927999883890152,0.9980916639169057,,0.028542239915802625,,,-0.015609788094725019,,71.21205963711633
2025-05-23,1.003000020980835,0.9938999891281128,0.9981416642665863,,0.022426110747130634,0.003000020980834961,,-0.021463371403935394,,69.11767541745189
2025-05-26,1.0019999742507935,0.9948999881744385,0.9981699963410695,,0.02036657949335563,0.0016994145600262023,,-0.02243902677301146,,65.07935456708594
2025-05-27,0.9990000128746033,0.9956999897956849,0.9981333305438359,,0.01627673727684864,-0.002197311146973968,,-0.02536581842761665,,59.016425479524344
2025-05-28,1.0069999694824219,0.996949988603592,0.9981499960025152,,0.025458224366694537,0.0009939636968623322,,-0.017560982531128477,,62.68655388622793
2025-05-29,1.0089999437332153,0.9982499867677689,0.998349995414416,,0.026449607121706187,0.012036073186135532,,-0.015609788094725019,,62.12120527953255
2025-05-30,1.0110000371932983,0.9997499883174896,0.9985333293676376,,0.0305810711568264,0.01100003719329834,,-0.013658477356572885,,59.677442613683894
2025-06-03,1.003000020980835,1.0010499894618987,0.9986333300669988,,0.026612101268108646,0.00601809637706574,,-0.021463371403935394,,49.23082566115247
2025-06-04,1.003999948501587,1.0020999878644943,0.9986999958753586,,0.021363141881553194,0.003999948501586914,,-0.020487832336608003,,45.90164254795243
2025-06-05,1.003000020980835,1.0028499901294707,0.998649995525678,,0.015182232458240907,-0.002982128087176794,,-0.021463371403935394,,49.12286939245007
2025-06-06,1.00600004196167,1.0036499917507171,0.9985999971628189,,0.01616164875838111,-0.0029731436460204153,,-0.01853652159845587,,59.61543531461518
2025-06-09,1.0089999437332153,1.0044499903917312,0.9985666622718176,,0.01611276262734651,-0.001978331737391037,,-0.015609788094725019,,58.82349503760945
2025-06-10,1.0080000162124634,1.0048999905586242,0.9984666615724563,,0.009009012234106661,-0.005917200806155765,,-0.01658532716205241,,56.86274738965493
2025-06-11,1.0130000114440918,1.0053499937057495,0.9984666615724563,,0.00896420657783592,0.0,,-0.011707282920169426,,52.173896142264056
2025-06-12,1.0119999647140503,1.0054999947547913,0.9983999937772751,,0.002973261792002857,-0.003937074392930229,,-0.012682938289245493,,53.333377485198085
2025-06-13,1.0110000371932983,1.0058499991893768,0.998216661810875,,0.006972200249769633,-0.010763129614913103,,-0.013658477356572885,,60.00008940758534
2025-06-16,1.00600004196167,1.006350001692772,0.9979166616996129,,0.01004021099326291,-0.017578130684341664,,-0.01853652159845587,,54.54556538136419
2025-06-17,1.0110000371932983,1.006900003552437,0.9976999948422114,,0.01100003719329834,-0.012695323072875353,,-0.013658477356572885,,63.043588118904246
2025-06-18,1.0110000371932983,1.0074000030755996,0.9975333283344905,,0.009989999996427246,-0.009794309688912817,,-0.013658477356572885,,55.26328172791868
2025-06-19,1.003999948501587,1.0070499986410142,0.9972833265860875,,-0.006923925256367758,-0.014720416210029175,,-0.020487832336608003,,44.18603361712627
2025-06-20,1.003000020980835,1.006750002503395,0.9970499942700068,,-0.005946405438023272,-0.013765918895013107,,-0.021463371403935394,,40.476102622907085
2025-06-23,1.0019999742507935,1.006700000166893,0.9967166612545649,,-0.0009970555424949623,-0.01956945381963726,,-0.02243902677301146,,48.571350719859396
2025-06-24,1.00600004196167,1.006900003552437,0.9963999956846237,,0.0039920836463767095,-0.01853652159845587,,-0.017578130684341664,,52.63171103568135
2025-06-25,1.0099999904632568,1.0074500024318696,0.9961666613817215,,0.011010988435326885,-0.01367193116129517,,-0.00980391240220746,,58.536571182675644
2025-06-26,1.0110000371932983,1.0076500058174134,0.9960166623195013,,0.003972261998113513,-0.008823474413244825,,-0.004921254992182211,,56.4102642478336
2025-06-27,1.0149999856948853,1.0079500079154968,0.9960333277781804,,0.005946523584005714,0.0009861217587625593,,-0.000984297931226119,,57.50005960470162
2025-06-30,1.0180000066757202,1.008300006389618,0.996083328127861,,0.00692380734411735,0.0029556857370605094,,0.0,,61.904734873212576
2025-07-01,1.0190000534057617,1.0091000080108643,0.9961333284775417,,0.01595217556354611,0.0029527764617041097,,0.0,,57.89476986397631
2025-07-02,1.0329999923706055,1.0105500102043152,0.9964666614929835,,0.028884507327215925,0.019743317572131547,,0.0,,70.58826279337757
2025-07-03,1.0360000133514404,1.0122000098228454,0.9969499955574671,,0.032901287816858416,0.028798455558964875,,0.0,,73.58484200298247
2025-07-04,1.0369999408721924,1.0137500047683716,0.9988666613896687,,0.03081500757204103,0.12472879724742914,,0.0,,81.63253390164509
2025-07-07,1.031999945640564,1.014900004863739,0.9999166607856751,,0.022794849544045093,0.06501544369292422,,-0.004821596448137733,,71.42846716393946
2025-07-08,1.0360000133514404,1.0163000047206878,1.0010999947786332,,0.027777774492689478,0.0735751725461864,,-0.0009642503160712801,,73.58484200298247
2025-07-09,1.0329999923706055,1.0173000037670135,1.0020999948183695,,0.019743317572131547,0.061664956836251505,,-0.003857231176139342,,79.59186652458874
2025-07-10,1.0420000553131104,1.0188000082969666,1.0033166627089183,,0.029644359333092396,0.0753354745077266,,0.0,,84.21046027204738
2025-07-11,1.0460000038146973,1.0205500066280364,1.0044666628042858,,0.03461915463283716,0.07062436628121915,,0.0,,86.66665342120373
2025-07-14,1.0499999523162842,1.0227500021457672,1.005649995803833,,0.04373748361761076,0.07252296422734905,,0.0,,86.66662693019892
2025-07-15,1.0449999570846558,1.024449998140335,1.0067499955495198,,0.03362998876414158,0.06741571665546209,,-0.004761900436850985,,78.68850216433297
2025-07-16,1.0420000553131104,1.0259999990463258,1.0077999969323477,,0.0306627269825559,0.06435146552543958,,-0.00761894987283207,,74.60324969109581
2025-07-17,1.0429999828338623,1.0279500007629394,1.008799996972084,,0.03884465770190593,0.061037643517285245,,-0.0066666379050589475,,73.33339956091116
2025-07-18,1.0509999990463257,1.030349999666214,1.0099666635195415,,0.047856407837909565,0.07135575168717301,,0.0,,75.38468027979415
2025-07-21,1.065999984741211,1.033550000190735,1.0113833298285801,,0.06387226759987796,0.08664625688605287,,0.0,,79.74688319566378
2025-07-22,1.0850000381469727,1.0375,1.0130999972422918,,0.07852881997028072,0.1048880300640489,,0.0,,80.95245528935261
2025-07-23,1.0800000429153442,1.0410000026226043,1.014716664950053,,0.06930698328024776,0.09867758331113574,,-0.004608290374042534,,75.58145820944554
2025-07-24,1.090000033378601,1.0449500024318694,1.016516665617625,,0.07814044834718281,0.1099796749373878,,0.0,,77.89481213225469
2025-07-25,1.0829999446868896,1.0483500003814696,1.0181833316882452,,0.06699503443386812,0.10172936543850986,,-0.006422099520505209,,76.28865852684359
2025-07-28,1.0750000476837158,1.0512000024318695,1.0197499990463257,,0.055992181369555416,0.09582063291626075,,-0.013761454344538682,,69.30697977451703
2025-07-29,1.0779999494552612,1.0541499972343444,1.0214333315690358,,0.057899796817779015,0.10337763721574933,,-0.01100925096868477,,72.27726979263426
2025-07-30,1.0829999446868896,1.0566499948501586,1.023099997639656,,0.04840266474885491,0.10172936543850986,,-0.006422099520505209,,71.13404089016483
2025-07-31,1.0579999685287476,1.0577499926090241,1.0242666641871134,,0.021235477696701643,0.0708501969336306,,-0.02935785676140301,,55.08474490656693
2025-08-01,1.0570000410079956,1.0587499976158141,1.025383331378301,,0.01928650074847793,0.06767679881397592,,-0.03027522143124861,,53.043526034869345
2025-08-04,1.0609999895095825,1.060199999809265,1.0265166650215785,,0.02810081918271634,0.0684793762220679,,-0.026605544019231875,,57.01758238540706
2025-08-05,1.0700000524520874,1.0619000017642974,1.0276999990145366,,0.032818570137520986,0.07107110977224407,,-0.018348605792718242,,61.66668819060807
2025-08-06,1.0750000476837158,1.064000004529953,1.0288833340009054,,0.04065833070988267,0.07071723388840057,,-0.013761454344538682,,62.903269223004344
2025-08-07,1.0750000476837158,1.0656500041484833,1.0299833357334136,,0.03166985663996846,0.06541140498611497,,-0.013761454344538682,,60.34486479487235
2025-08-08,1.0809999704360962,1.0674000024795531,1.0312666694323223,,0.03346077102653555,0.07669325287259965,,-0.008256938226513633,,57.009355165394915
2025-08-11,1.0829999446868896,1.0690500020980835,1.032716668645541,,0.031428565589748825,0.08734935090481466,,-0.006422099520505209,,48.88883296334169
2025-08-12,1.0870000123977661,1.071150004863739,1.0341666688521702,,0.04019144214156922,0.08700001239776611,,-0.002752312742171248,,53.932578249734796
2025-08-13,1.093000054359436,1.0737000048160552,1.0357000023126601,,0.048944334298524295,0.09190809523928611,,0.0,,51.76472238194746
2025-08-14,1.0850000381469727,1.075800007581711,1.0369333356618882,,0.04026851007129917,0.07319485482820598,,-0.007319319135031366,,51.16284872293178
2025-08-15,1.0959999561309814,1.0780500054359436,1.0383833358685175,1.0182374998927117,0.04281632457230122,0.08622400123816987,,0.0,0.0,61.79773474920437
2025-08-18,1.093999981880188,1.0794500052928924,1.0399000018835067,1.0190208330750465,0.026266414202411603,0.09072777566880208,0.09399998188018799,-0.0018247940974867038,-0.0018247940974867038,59.09094603601212
2025-08-19,1.090999960899353,1.0797500014305115,1.041383334994316,1.0197766656676928,0.0055298825266654195,0.08882234424717006,0.09067270479226575,-0.004562039627518777,-0.004562039627518777,54.65118052061284
2025-08-20,1.1009999513626099,1.0807999968528748,1.0430833339691161,1.020608332256476,0.019444358900744696,0.10210203921269612,0.09968037811683139,0.0,0.0,80.28173743682734
2025-08-21,1.1080000400543213,1.0816999971866608,1.0447666684786479,1.0214583322405815,0.01651376708670993,0.10029798771872,0.10139164397424327,0.0,0.0,83.1168730638172
2025-08-22,1.1130000352859497,1.0832000017166137,1.0465000033378602,1.022424999376138,0.02770091609536829,0.1030724453441918,0.11634910602596404,0.0,0.0,83.33333333333333
2025-08-25,1.1430000066757202,1.086599999666214,1.0487000028292337,1.0236166660984358,0.06325577300068286,0.13056376323078633,0.14300000667572021,0.0,0.0,86.86867227311697
2025-08-26,1.149999976158142,1.090200001001358,1.051150002082189,1.024891666074594,0.06679038040703444,0.1465602712884848,0.15346038150321362,0.0,0.0,87.12869534221934
2025-08-27,1.1269999742507935,1.0924000024795533,1.0532000025113424,1.0259499991933505,0.04062791487641748,0.12250999208991709,0.12699997425079346,-0.02000000207320507,-0.02000000207320507,70.96772022722837
2025-08-28,1.1360000371932983,1.0963000059127808,1.0554166694482168,1.0270333324869474,0.07372407465476338,0.13260220680992862,0.12922464195740213,-0.012173860221818433,-0.012173860221818433,71.65355365446602
2025-08-29,1.1390000581741333,1.1004000067710877,1.0576333363850912,1.028116666773955,0.07757806431865344,0.13220677004457904,0.12884055668023975,-0.009565146271356184,-0.009565146271356184,71.87502037265901
2025-09-01,1.1430000066757202,1.1045000076293945,1.0598666707674662,1.0292166665196418,0.07728559658519885,0.13280482697225526,0.13056376323078633,-0.006086930110909217,-0.006086930110909217,71.87499417923486
2025-09-02,1.1419999599456787,1.1081000030040742,1.06210000316302,1.030283332367738,0.06728962987299969,0.13293644997816267,0.1262326375030287,-0.006956535981147982,-0.006956535981147982,69.91865663758155
2025-09-03,1.128999948501587,1.1107999980449677,1.0640333354473115,1.031249998509884,0.05023246364893086,0.11451128899014562,0.11451128899014562,-0.018260893992981586,-0.018260893992981586,67.1874621650266
2025-09-04,1.1109999418258667,1.112599992752075,1.0656833350658417,1.0320416644215584,0.03348827213516792,0.09782606775069369,0.09350384485146135,-0.03391307403550092,-0.03391307403550092,55.55554574409937
2025-09-05,1.1260000467300415,1.1148499965667724,1.067600001891454,1.0329083318511645,0.04162819382482641,0.11374876884871532,0.10176134649114665,-0.0208695042831899,-0.0208695042831899,60.810815164685756
2025-09-08,1.1349999904632568,1.1174499988555908,1.069750001033147,1.0338333313663801,0.04801481849696776,0.12823055976224507,0.10839837554067633,-0.013043466092057199,-0.013043466092057199,64.28570875653232
2025-09-09,1.13100004196167,1.119650000333786,1.07175000111262,1.0347249979774158,0.04047840760079291,0.11869436236769215,0.10449217601762983,-0.016521682252504166,-0.016521682252504166,60.1351574487622
2025-09-10,1.1269999742507935,1.121349996328354,1.0736833333969116,1.0356083308657011,0.03110696999121698,0.11473781680516049,0.10381972940542816,-0.02000000207320507,-0.02000000207320507,56.551696922511546
2025-09-11,1.1440000534057617,1.1242999970912932,1.0760166684786479,1.0366499975323678,0.054377892335886635,0.13944234271437672,0.12266927718229037,-0.005217324240670451,-0.005217324240670451,59.87260566144754
2025-09-12,1.1490000486373901,1.1269500017166139,1.0784500022729238,1.0377499982714653,0.04835775057282454,0.14556333459871862,0.12979360264553197,-0.0008695022099848293,-0.0008695022099848293,52.27273958771713
2025-09-15,1.1510000228881836,1.1298000037670135,1.0809333364168803,1.0388249988357225,0.05210241494705814,0.1487026471720212,0.12622316376569342,0.0,0.0,50.393718525749634
2025-09-16,1.1410000324249268,1.1323000073432923,1.0831833362579346,1.0397916659712791,0.04582958140929416,0.13419481593659865,0.11317078923413315,-0.00868808884830774,-0.00868808884830774,56.14036555359546
2025-09-17,1.1449999809265137,1.1345000088214874,1.085433336098989,1.0407999987403551,0.039963698008750104,0.13366335815640595,0.11816399076360873,-0.005212894737060103,-0.005212894737060103,54.12841126953418
2025-09-18,1.1269999742507935,1.135450005531311,1.0873666683832803,1.0416916653513908,0.017147954431067314,0.11473781680516049,0.10490195620110376,-0.020851475378051876,-0.020851475378051876,45.161259310816895
2025-09-19,1.128000020980835,1.1362000048160552,1.089250002304713,1.0426416650414467,0.01347707566876366,0.11133008559461999,0.11242599237319229,-0.019982625065145698,-0.019982625065145698,43.801667548420085
2025-09-22,1.1180000305175781,1.134950006008148,1.090916669368744,1.0434999987483025,-0.02187224497999052,0.09823184988810363,0.1014778781028034,-0.02867071391345344,-0.02867071391345344,40.769266038220294
2025-09-23,1.1139999628067017,1.133150005340576,1.092500001192093,1.0443166648348172,-0.031304360085038674,0.09322856174877092,0.09645662131316546,-0.03214601159488972,-0.03214601159488972,43.801667548420085
2025-09-24,1.1160000562667847,1.1326000094413757,1.0938833355903625,1.045174998541673,-0.009760353358766793,0.08034856196436602,0.10167822671182414,-0.030408310969077257,-0.030408310969077257,52.38100103768594
2025-09-25,1.1130000352859497,1.1314500093460083,1.095166669289271,1.046058332423369,-0.020246479889362012,0.07432434453877623,0.10526322643089037,-0.033014758337607364,-0.033014758337607364,43.01075957966627
2025-09-26,1.1150000095367432,1.1302500069141388,1.0964666704336803,1.0476666659116745,-0.021071156638800548,0.07521704253806138,0.20932757103377142,-0.031277161281983545,-0.031277161281983545,38.37213170654624
2025-09-29,1.1230000257492065,1.1292500078678132,1.097983338435491,1.0489499996105829,-0.01749779598399237,0.08817837684299357,0.15892677683048695,-0.024326669489299513,-0.024326669489299513,45.5555599707011
2025-09-30,1.128000020980835,1.128550010919571,1.0995166718959808,1.0503083333373069,-0.012259141379925897,0.08880309502292016,0.1689119706080533,-0.019982625065145698,-0.019982625065145698,50.54947502177856
2025-10-09,1.1510000228881836,1.1296500146389008,1.1014833390712737,1.0517916669448217,0.019486337812322452,0.11423042728856458,0.18293939849295193,0.0,0.0,53.60822715117194
2025-10-10,1.1490000486373901,1.131550019979477,1.103266672293345,1.0532916675011317,0.034203518272982514,0.10268712825751947,0.18575858629836195,-0.0017375970556238185,-0.0017375970556238185,50.0
2025-10-13,1.1430000066757202,1.1324000179767608,1.1048833390076955,1.0546750009059906,0.015097654742597388,0.09273422801842246,0.16990789038602094,-0.006950491792683922,-0.006950491792683922,45.91836610569467
2025-10-14,1.1390000581741333,1.1326000213623046,1.1063666741053264,1.0560083349545797,0.00352428876166222,0.08476200942820644,0.16343216583315545,-0.010425685903931559,-0.010425685903931559,48.913058970940185
2025-10-15,1.1410000324249268,1.1331000208854676,1.1079666753609976,1.0573583354552587,0.008841724219490033,0.09186610457678124,0.1654750405086327,-0.00868808884830774,-0.00868808884830774,47.77781015555462
2025-10-16,1.1349999904632568,1.1335000216960907,1.1095166742801665,1.058658335606257,0.007098506118229153,0.08925137256561944,0.15934629471581374,-0.013900983585367954,-0.013900983585367954,55.12820316881981
2025-10-17,1.1139999628067017,1.1320000171661377,1.110700007279714,1.059750002125899,-0.026223854194541207,0.0680728486494604,0.1332654984358177,-0.03214601159488972,-0.03214601159488972,42.85712547972533
2025-10-20,1.1180000305175781,1.1304500162601472,1.1118166744709015,1.0608916689952215,-0.026979997221562524,0.06374884065846631,0.1396534387900099,-0.02867071391345344,-0.02867071391345344,50.0
