date,price,score,signal
2025-08-08,1.0809999704360962,,0
2025-08-11,1.0829999446868896,,0
2025-08-12,1.0870000123977661,,0
2025-08-13,1.093000054359436,,0
2025-08-14,1.0850000381469727,,0
2025-08-15,1.0959999561309814,,0
2025-08-18,1.093999981880188,100.0,1
2025-08-19,1.090999960899353,100.0,1
2025-08-20,1.1009999513626099,92.0,1
2025-08-21,1.1080000400543213,92.0,1
2025-08-22,1.1130000352859497,92.0,1
2025-08-25,1.1430000066757202,92.0,1
2025-08-26,1.149999976158142,92.0,1
2025-08-27,1.1269999742507935,94.0,1
2025-08-28,1.1360000371932983,94.0,1
2025-08-29,1.1390000581741333,94.0,1
2025-09-01,1.1430000066757202,94.0,1
2025-09-02,1.1419999599456787,97.0,1
2025-09-03,1.128999948501587,97.0,1
2025-09-04,1.1109999418258667,87.0,1
2025-09-05,1.1260000467300415,95.0,1
2025-09-08,1.1349999904632568,95.0,1
2025-09-09,1.13100004196167,95.0,1
2025-09-10,1.1269999742507935,95.0,1
2025-09-11,1.1440000534057617,95.0,1
2025-09-12,1.1490000486373901,95.0,1
2025-09-15,1.1510000228881836,95.0,1
2025-09-16,1.1410000324249268,95.0,1
2025-09-17,1.1449999809265137,95.0,1
2025-09-18,1.1269999742507935,87.0,1
2025-09-19,1.128000020980835,84.0,1
2025-09-22,1.1180000305175781,76.0,1
2025-09-23,1.1139999628067017,76.0,1
2025-09-24,1.1160000562667847,79.0,1
2025-09-25,1.1130000352859497,76.0,1
2025-09-26,1.1150000095367432,74.0,0
2025-09-29,1.1230000257492065,79.0,1
2025-09-30,1.128000020980835,79.0,1
2025-10-09,1.1510000228881836,95.0,1
2025-10-10,1.1490000486373901,100.0,1
2025-10-13,1.1430000066757202,100.0,1
2025-10-14,1.1390000581741333,100.0,1
2025-10-15,1.1410000324249268,100.0,1
2025-10-16,1.1349999904632568,95.0,1
2025-10-17,1.1139999628067017,76.0,1
2025-10-20,1.1180000305175781,79.0,1
2025-10-21,1.1260000467300415,79.0,1
2025-10-22,1.13100004196167,87.0,1
2025-10-23,1.1380000114440918,87.0,1
2025-10-27,1.152999997138977,97.0,1
2025-10-28,1.1419999599456787,100.0,1
2025-10-29,1.1510000228881836,100.0,1
2025-10-30,1.149999976158142,100.0,1
2025-10-31,1.1480000019073486,100.0,1
2025-11-03,1.156000018119812,100.0,1
2025-11-04,1.1410000324249268,100.0,1
2025-11-05,1.1440000534057617,100.0,1
2025-11-06,1.1619999408721924,100.0,1
2025-11-07,1.1660000085830688,94.0,1
2025-11-10,1.180999994277954,92.0,1
2025-11-11,1.1770000457763672,94.0,1
2025-11-12,1.184000015258789,94.0,1
2025-11-13,1.1929999589920044,94.0,1
2025-11-14,1.1799999475479126,100.0,1
2025-11-17,1.1670000553131104,100.0,1
2025-11-18,1.149999976158142,87.0,1
2025-11-19,1.156000018119812,87.0,1
2025-11-20,1.1510000228881836,87.0,1
2025-11-21,1.1319999694824219,64.0,0
2025-11-24,1.128999948501587,67.0,0
2025-11-25,1.1349999904632568,69.0,0
2025-11-26,1.1360000371932983,56.0,0
2025-11-27,1.1360000371932983,56.0,0
2025-11-28,1.1399999856948853,64.0,0
2025-12-01,1.1549999713897705,76.0,1
2025-12-02,1.1549999713897705,82.0,1
2025-12-03,1.159999966621399,90.0,1
2025-12-04,1.1579999923706055,87.0,1
2025-12-05,1.1670000553131104,100.0,1
2025-12-08,1.159000039100647,92.0,1
2025-12-09,1.1390000581741333,66.0,0
2025-12-10,1.1419999599456787,69.0,0
2025-12-11,1.1360000371932983,69.0,0
2025-12-12,1.1449999809265137,79.0,1
2025-12-15,1.1449999809265137,79.0,1
2025-12-16,1.1349999904632568,61.0,0
2025-12-17,1.1440000534057617,61.0,0
2025-12-18,1.1419999599456787,69.0,0
2025-12-19,1.149999976158142,95.0,1
2025-12-22,1.1460000276565552,87.0,1
2025-12-23,1.1419999599456787,74.0,0
2025-12-24,1.1410000324249268,74.0,0
2025-12-25,1.1410000324249268,72.0,0
2025-12-26,1.1480000019073486,97.0,1
2025-12-29,1.1430000066757202,74.0,0
2025-12-30,1.1440000534057617,66.0,0
2025-12-31,1.1480000019073486,84.0,1
2026-01-05,1.159000039100647,92.0,1
2026-01-06,1.1790000200271606,89.0,1
2026-01-07,1.1749999523162842,86.0,1
2026-01-08,1.1749999523162842,86.0,1
2026-01-09,1.184999942779541,92.0,1
2026-01-12,1.1859999895095825,94.0,1
2026-01-13,1.184999942779541,92.0,1
2026-01-14,1.187000036239624,92.0,1
2026-01-15,1.1790000200271606,92.0,1
2026-01-16,1.1729999780654907,97.0,1
2026-01-19,1.1829999685287476,94.0,1
2026-01-20,1.194000005722046,92.0,1
2026-01-21,1.1890000104904175,94.0,1
2026-01-22,1.1950000524520874,94.0,1
2026-01-23,1.1929999589920044,97.0,1
2026-01-26,1.1990000009536743,100.0,1
2026-01-27,1.187999963760376,100.0,1
2026-01-28,1.2100000381469727,97.0,1
2026-01-29,1.2209999561309814,97.0,1
2026-01-30,1.1959999799728394,100.0,1
2026-02-02,1.152999997138977,56.0,0
2026-02-03,1.1729999780654907,79.0,1
2026-02-04,1.1959999799728394,93.0,1
2026-02-05,1.1859999895095825,85.0,1
2026-02-06,1.180999994277954,69.0,0
2026-02-09,1.190000057220459,85.0,1
2026-02-10,1.1890000104904175,93.0,1
2026-02-11,1.1920000314712524,93.0,1
2026-02-12,1.1859999895095825,85.0,1
2026-02-13,1.1720000505447388,74.0,0
2026-02-24,1.190999984741211,93.0,1
2026-02-25,1.2029999494552612,93.0,1
2026-02-26,1.2039999961853027,98.0,1
2026-02-27,1.2170000076293945,98.0,1
2026-03-02,1.2239999771118164,92.0,1
2026-03-03,1.1959999799728394,90.0,1
2026-03-04,1.190999984741211,90.0,1
2026-03-05,1.2070000171661377,90.0,1
2026-03-06,1.218999981880188,90.0,1
2026-03-09,1.2109999656677246,98.0,1
2026-03-10,1.215000033378601,100.0,1
2026-03-11,1.2280000448226929,100.0,1
2026-03-12,1.2300000190734863,100.0,1
2026-03-13,1.218999981880188,97.0,1
2026-03-16,1.1950000524520874,87.0,1
2026-03-17,1.184999942779541,76.0,1
2026-03-18,1.1790000200271606,66.0,0
2026-03-19,1.152999997138977,62.0,0
2026-03-20,1.1369999647140503,52.0,-1
2026-03-23,1.097000002861023,36.0,-1
2026-03-24,1.1150000095367432,43.0,-1
2026-03-25,1.1299999952316284,43.0,-1
2026-03-26,1.1200000047683716,42.0,-1
2026-03-27,1.121000051498413,34.0,-1
2026-03-30,1.1139999628067017,34.0,-1
2026-03-31,1.1150000095367432,43.0,-1
2026-04-01,1.125,43.0,-1
2026-04-02,1.1150000095367432,43.0,-1
2026-04-03,1.1019999980926514,28.0,-1
2026-04-07,1.1059999465942383,28.0,-1
2026-04-08,1.13100004196167,44.0,-1
2026-04-09,1.125,42.0,-1
2026-04-10,1.13100004196167,45.0,-1
2026-04-13,1.128000020980835,45.0,-1
2026-04-14,1.1349999904632568,53.0,-1
2026-04-15,1.1260000467300415,53.0,-1
2026-04-16,1.1339999437332153,53.0,-1
2026-04-17,1.1260000467300415,62.0,0
2026-04-20,1.1230000257492065,64.0,0
2026-04-21,1.1239999532699585,63.0,0
2026-04-22,1.121000051498413,55.0,0
2026-04-23,1.121000051498413,47.0,-1
2026-04-24,1.1130000352859497,47.0,-1
2026-04-27,1.1100000143051147,47.0,-1
2026-04-28,1.1130000352859497,42.0,-1
2026-04-29,1.1269999742507935,63.0,0
2026-04-30,1.121000051498413,35.0,-1
2026-05-06,1.1230000257492065,54.0,-1
2026-05-07,1.1160000562667847,41.0,-1
2026-05-08,1.1109999418258667,41.0,-1
2026-05-11,1.1180000305175781,33.0,-1
2026-05-12,1.1109999418258667,33.0,-1
2026-05-13,1.1180000305175781,38.0,-1
2026-05-14,1.1050000190734863,27.0,-1
2026-05-15,1.093999981880188,22.0,-1
2026-05-18,1.090000033378601,22.0,-1
2026-05-19,1.0980000495910645,24.0,-1
2026-05-20,1.0859999656677246,22.0,-1
2026-05-21,1.065000057220459,22.0,-1
2026-05-22,1.062000036239624,21.0,-1
2026-05-25,1.055999994277954,21.0,-1
2026-05-26,1.065000057220459,21.0,-1
2026-05-27,1.0490000247955322,21.0,-1
2026-05-28,1.0449999570846558,18.0,-1
2026-05-29,1.0520000457763672,21.0,-1
2026-06-01,1.0570000410079956,21.0,-1
2026-06-02,1.0579999685287476,21.0,-1
2026-06-03,1.0520000457763672,21.0,-1
2026-06-04,1.0379999876022339,18.0,-1
2026-06-05,1.0299999713897705,18.0,-1
2026-06-08,1.0169999599456787,18.0,-1
2026-06-09,1.0130000114440918,18.0,-1
2026-06-10,1.0069999694824219,18.0,-1
2026-06-11,1.0049999952316284,18.0,-1
2026-06-12,1.0140000581741333,21.0,-1
2026-06-15,1.0119999647140503,21.0,-1
2026-06-16,0.9919999837875366,21.0,-1
2026-06-17,0.9869999885559082,21.0,-1
2026-06-18,0.972000002861023,17.0,-1
2026-06-22,0.9800000190734863,17.0,-1
2026-06-23,0.9570000171661377,14.0,-1
2026-06-24,0.9449999928474426,14.0,-1
2026-06-25,0.9319999814033508,14.0,-1
2026-06-26,0.9120000004768372,14.0,-1
2026-06-29,0.921999990940094,14.0,-1
2026-06-30,0.9070000052452087,14.0,-1
2026-07-01,0.9200000166893005,14.0,-1
2026-07-02,0.9229999780654907,14.0,-1
2026-07-03,0.9350000023841858,14.0,-1
2026-07-06,0.9520000219345093,18.0,-1
2026-07-07,0.9359999895095825,18.0,-1
2026-07-08,0.9319999814033508,18.0,-1
2026-07-09,0.925000011920929,18.0,-1
2026-07-10,0.9369999766349792,18.0,-1
2026-07-13,0.9330000281333923,20.0,-1
2026-07-14,0.9480000138282776,31.0,-1
2026-07-15,0.9679999947547913,34.0,-1
2026-07-16,0.9599999785423279,31.0,-1
2026-07-17,0.9559999704360962,31.0,-1
2026-07-20,0.9919999837875366,40.0,-1
2026-07-21,0.984000027179718,43.0,-1
2026-07-22,0.9909999966621399,40.0,-1
2026-07-23,1.0049999952316284,40.0,-1
2026-07-24,0.9890000224113464,46.0,-1
2026-07-27,0.9929999709129333,43.0,-1
2026-07-28,1.0,40.0,-1
2026-07-29,1.0149999856948853,51.0,-1
2026-07-30,1.034000039100647,51.0,-1
2026-07-31,1.0299999713897705,51.0,-1
2026-08-03,1.0260000228881836,53.0,-1
2026-08-04,1.0099999904632568,59.0,0
2026-08-05,1.003999948501587,56.0,0
2026-08-06,1.0,59.0,0
2026-08-07,0.9990000128746033,59.0,0
2026-08-10,1.0149999856948853,59.0,0
2026-08-12,1.0160000324249268,67.0,0
