date,close,ma20,ma60,ma120,ret20,ret60,ret120,dd60,dd120,rsi14
2024-03-06,1.0,,,,,,,,,
2024-03-08,1.000100016593933,,,,,,,,,
2024-03-14,0.9958999752998352,,,,,,,,,
2024-03-15,0.9929999709129333,,,,,,,,,
2024-03-18,0.9909999966621399,,,,,,,,,
2024-03-19,0.9900000095367432,,,,,,,,,
2024-03-20,0.9929999709129333,,,,,,,,,
2024-03-21,0.9950000047683716,,,,,,,,,
2024-03-22,0.9919999837875366,,,,,,,,,
2024-03-25,0.9940000176429749,,,,,,,,,
2024-03-26,0.9919999837875366,,,,,,,,,
2024-03-27,0.9900000095367432,,,,,,,,,
2024-03-28,0.9879999756813049,,,,,,,,,
2024-03-29,0.996999979019165,,,,,,,,,
2024-04-01,0.9980000257492065,,,,,,,,,47.23761727407143
2024-04-02,1.0019999742507935,,,,,,,,,52.36901874048706
2024-04-03,1.0099999904632568,,,,,,,,,66.05921623416033
2024-04-08,1.0099999904632568,,,,,,,,,70.73169667973606
2024-04-09,1.0080000162124634,,,,,,,,,70.73169667973606
2024-04-10,1.0089999437332153,0.9973999917507171,,,,,,,,73.17064660849643
2024-04-11,1.0180000066757202,0.9982999920845032,,,0.018000006675720215,,,,,76.59572039653483
2024-04-12,1.0160000324249268,0.9990949928760529,,,0.01589842572460376,,,,,72.34043092843646
2024-04-15,1.034999966621399,1.001049992442131,,,0.03926096223648545,,,,,84.12699013400646
2024-04-16,1.031000018119812,1.002949994802475,,,0.0382679237864858,,,,,78.46159207055003
2024-04-17,1.0479999780654907,1.0057999938726425,,,0.05751764035856377,,,,,85.00008195658685
2024-04-18,1.0520000457763672,1.0088999956846236,,,0.06262629862865965,,,,,87.80494719167278
2024-04-19,1.055999994277954,1.0120499968528747,,,0.0634441341494707,,,,,90.47629184486011
2024-04-22,1.0329999923706055,1.0139499962329865,,,0.038190942130779115,,,,,68.36738914122921
2024-04-23,1.0169999599456787,1.0151999950408936,,,0.025201589280969605,,,,,58.407065642238564
2024-04-24,1.0199999809265137,1.0164999932050705,,,0.02615690424753847,,,,,58.03572664000775
2024-04-25,1.0240000486373901,1.0180999964475632,,,0.03225813041616665,,,,,56.481513164357715
2024-04-26,1.0180000066757202,1.019499996304512,,,0.028282825120455657,,,,,53.50878018531822
2024-04-29,1.0169999599456787,1.0209499955177308,,,0.02935221151637779,,,,,53.98227474462319
2024-04-30,1.0190000534057617,1.0220499992370606,,,0.02206627367057723,,,,,54.386005272387514
2024-05-06,1.027999997138977,1.023549997806549,,,0.03006009079734162,,,,,54.38595757407179
2024-05-07,1.027999997138977,1.0248499989509583,,,0.02594812730172391,,,,,55.357121949921506
